"sceneId","questionId","age","topic","family","type","basis","prompt"
"exp26-u15-006","exp26-u15-006-q5","U15","Backchecking","backcheck-communication","choice","coaching","Gold 1 beats D1 inside. What must YOU reconsider?"
"exp26-u15-006","exp26-u15-006-q6","U15","Backchecking","backcheck-communication","explain","coaching","What would YOU communicate if your recovery changes from Gold 2 toward the puck?"
"exp26-u15-006","exp26-u15-006-q7","U15","Backchecking","backcheck-communication","choice","coaching","What should YOU say while D1 contains Gold 1?"
"exp26-u15-006","exp26-u15-006-q8","U15","Backchecking","backcheck-communication","multi","coaching","Which two events require a new recovery read?"
"exp26-u15-006","exp26-u15-006-q9","U15","Backchecking","backcheck-communication","position","coaching","If Gold 1 beats D1 inside, compare a middle recovery target closer to Navy’s net."
"exp26-u15-006","exp26-u15-006-q10","U15","Backchecking","backcheck-communication","explain","coaching","Gold 1 beats D1 inside. Explain how YOU communicate the switch."
"exp26-u15-007","exp26-u15-007-q1","U15","Neutral-zone regroup","regroup-under-pressure","choice","scene","Which teammate is deeper and across the rink from YOU?"
"exp26-u15-007","exp26-u15-007-q2","U15","Neutral-zone regroup","regroup-under-pressure","multi","coaching","Which two checks matter for the reset?"
"exp26-u15-007","exp26-u15-007-q3","U15","Neutral-zone regroup","regroup-under-pressure","sequence","coaching","Arrange a possible reset assessment."
"exp26-u15-007","exp26-u15-007-q4","U15","Neutral-zone regroup","regroup-under-pressure","position","coaching","Move YOU to compare a different angle for the D-to-D option."
"exp26-u15-007","exp26-u15-007-q5","U15","Neutral-zone regroup","regroup-under-pressure","choice","coaching","Gold 2 leaves F1’s route to close on D2. What deserves attention?"
"exp26-u15-007","exp26-u15-007-q6","U15","Neutral-zone regroup","regroup-under-pressure","explain","coaching","What makes a reset useful rather than merely moving the same problem to D2?"
"exp26-u15-007","exp26-u15-007-q7","U15","Neutral-zone regroup","regroup-under-pressure","choice","coaching","What should YOU communicate during the regroup?"
"exp26-u15-007","exp26-u15-007-q8","U15","Neutral-zone regroup","regroup-under-pressure","multi","coaching","Which two changes can make the D-to-D option poor?"
"exp26-u15-007","exp26-u15-007-q9","U15","Neutral-zone regroup","regroup-under-pressure","position","coaching","Move YOU to compare a different passing angle toward D2."
"exp26-u15-007","exp26-u15-007-q10","U15","Neutral-zone regroup","regroup-under-pressure","explain","coaching","Gold 2 leaves F1 to close D2, but Gold 3 fills the lane. What should YOU re-read?"
"exp26-u15-008","exp26-u15-008-q1","U15","Coverage communication","defensive-zone-role-switch","choice","scene","Where is the puck carrier relative to the Navy net?"
"exp26-u15-008","exp26-u15-008-q2","U15","Coverage communication","defensive-zone-role-switch","multi","coaching","Choose two details to communicate during a side change."
"exp26-u15-008","exp26-u15-008-q3","U15","Coverage communication","defensive-zone-role-switch","sequence","coaching","Arrange one response if Gold 1 moves behind the net to D2’s side."
"exp26-u15-008","exp26-u15-008-q4","U15","Coverage communication","defensive-zone-role-switch","position","coaching","Move YOU to compare a net-side position on your current side."
"exp26-u15-008","exp26-u15-008-q5","U15","Coverage communication","defensive-zone-role-switch","choice","coaching","C is drawn away and Gold 2 becomes uncovered. What should be recognized?"
"exp26-u15-008","exp26-u15-008-q6","U15","Coverage communication","defensive-zone-role-switch","explain","coaching","Why is “switch” alone sometimes an incomplete message here?"
"exp26-u15-008","exp26-u15-008-q7","U15","Coverage communication","defensive-zone-role-switch","choice","coaching","What should YOU communicate when Gold moves behind the net?"
"exp26-u15-008","exp26-u15-008-q8","U15","Coverage communication","defensive-zone-role-switch","multi","coaching","Which two cues shape a side change?"
"exp26-u15-008","exp26-u15-008-q9","U15","Coverage communication","defensive-zone-role-switch","position","coaching","After Gold 1 moves to D2’s side, compare a slot-support point separate from C."
"exp26-u15-008","exp26-u15-008-q10","U15","Coverage communication","defensive-zone-role-switch","explain","coaching","C is pulled away and Gold 2 becomes uncovered. What do YOU name?"
"exp26-u15-009","exp26-u15-009-q1","U15","Offensive support","cycle-support-rotation","choice","scene","Which two forwards are already deeper in Gold’s end than YOU?"
"exp26-u15-009","exp26-u15-009-q2","U15","Offensive support","cycle-support-rotation","multi","coaching","Which two checks help retain a high outlet?"
"exp26-u15-009","exp26-u15-009-q3","U15","Offensive support","cycle-support-rotation","sequence","coaching","Arrange a high-support read during this cycle."
"exp26-u15-009","exp26-u15-009-q4","U15","Offensive support","cycle-support-rotation","position","coaching","Move YOU into a high-slot pocket separated from the two low forwards."
"exp26-u15-009","exp26-u15-009-q5","U15","Offensive support","cycle-support-rotation","choice","coaching","If F1 passes to YOU in that pocket, what should happen next?"
"exp26-u15-009","exp26-u15-009-q6","U15","Offensive support","cycle-support-rotation","explain","coaching","Explain the difference between the high slot and following F2 down the half wall."
"exp26-u15-009","exp26-u15-009-q7","U15","Offensive support","cycle-support-rotation","choice","coaching","What should YOU call while F2 cycles below?"
"exp26-u15-009","exp26-u15-009-q8","U15","Offensive support","cycle-support-rotation","multi","coaching","Which two cues support staying high?"
"exp26-u15-009","exp26-u15-009-q9","U15","Offensive support","cycle-support-rotation","position","coaching","If F2 receives a cycle pass behind the goal line, compare a new high support point."
"exp26-u15-009","exp26-u15-009-q10","U15","Offensive support","cycle-support-rotation","explain","coaching","F1 passes to YOU in the pocket. What should be scanned next?"
"exp26-u15-010","exp26-u15-010-q1","U15","Shooting and traffic","point-shot-traffic","choice","scene","Which Navy player is nearest the net-front area?"
"exp26-u15-010","exp26-u15-010-q2","U15","Shooting and traffic","point-shot-traffic","multi","coaching","Choose two checks before treating a screened shot as useful."
"exp26-u15-010","exp26-u15-010-q3","U15","Shooting and traffic","point-shot-traffic","sequence","coaching","Arrange one traffic-aware point decision."
"exp26-u15-010","exp26-u15-010-q4","U15","Shooting and traffic","point-shot-traffic","position","coaching","Move YOU toward a different point-to-slot shooting angle."
"exp26-u15-010","exp26-u15-010-q5","U15","Shooting and traffic","point-shot-traffic","multi","coaching","F1 moves away before release. Which two checks are useful now?"
"exp26-u15-010","exp26-u15-010-q6","U15","Shooting and traffic","point-shot-traffic","explain","coaching","Why should feedback avoid saying that a screened point shot is always best?"
"exp26-u15-010","exp26-u15-010-q7","U15","Shooting and traffic","point-shot-traffic","choice","coaching","What should YOU communicate before the point shot?"
"exp26-u15-010","exp26-u15-010-q8","U15","Shooting and traffic","point-shot-traffic","multi","coaching","Which two cues affect a screened shot?"
"exp26-u15-010","exp26-u15-010-q9","U15","Shooting and traffic","point-shot-traffic","position","coaching","Move YOU to compare another shooting angle toward the net."
"exp26-u15-010","exp26-u15-010-q10","U15","Shooting and traffic","point-shot-traffic","explain","coaching","F1 moves away before release. What changes in your explanation?"
"exp26-u15-011","exp26-u15-011-q1","U15","Breakout communication","goalie-outlet-support","choice","scene","Why is the puck not assigned to YOU yet?"
"exp26-u15-011","exp26-u15-011-q2","U15","Breakout communication","goalie-outlet-support","multi","coaching","Select two receiver checks before the pass arrives."
"exp26-u15-011","exp26-u15-011-q3","U15","Breakout communication","goalie-outlet-support","sequence","coaching","Arrange one outlet reception routine."
"exp26-u15-011","exp26-u15-011-q4","U15","Breakout communication","goalie-outlet-support","position","coaching","Move YOU nearer the arriving puck to compare a receiving angle."
"exp26-u15-011","exp26-u15-011-q5","U15","Breakout communication","goalie-outlet-support","choice","coaching","Gold 1 reaches your planned next lane before reception. What is sensible?"
"exp26-u15-011","exp26-u15-011-q6","U15","Breakout communication","goalie-outlet-support","explain","coaching","What could YOU communicate to help the goalie before the next retrieval?"
"exp26-u15-011","exp26-u15-011-q7","U15","Breakout communication","goalie-outlet-support","choice","coaching","What should YOU tell the goalie before the outlet?"
"exp26-u15-011","exp26-u15-011-q8","U15","Breakout communication","goalie-outlet-support","multi","coaching","Which two checks matter right after YOU gain control of the puck?"
"exp26-u15-011","exp26-u15-011-q9","U15","Breakout communication","goalie-outlet-support","position","coaching","Move YOU to compare another receiving angle toward the goalie’s pass."
"exp26-u15-011","exp26-u15-011-q10","U15","Breakout communication","goalie-outlet-support","explain","coaching","Gold 1 reaches your planned lane first. What should YOU communicate?"
"exp26-u15-012","exp26-u15-012-q1","U15","Rush decision","odd-man-puck-carrier","choice","scene","What has Gold 1 explicitly changed?"
"exp26-u15-012","exp26-u15-012-q2","U15","Rush decision","odd-man-puck-carrier","multi","coaching","Which two cues belong in your next choice?"
"exp26-u15-012","exp26-u15-012-q3","U15","Rush decision","odd-man-puck-carrier","sequence","coaching","Arrange one read after the lane changes."
"exp26-u15-012","exp26-u15-012-q4","U15","Rush decision","odd-man-puck-carrier","position","coaching","Move YOU forward to compare another carrier angle."
"exp26-u15-012","exp26-u15-012-q5","U15","Rush decision","odd-man-puck-carrier","choice","coaching","If Gold 1 turns fully toward YOU and F2’s route clears, what might improve?"
"exp26-u15-012","exp26-u15-012-q6","U15","Rush decision","odd-man-puck-carrier","explain","coaching","How can a suggested answer acknowledge both a possible shot and a possible pass?"
"exp26-u15-012","exp26-u15-012-q7","U15","Rush decision","odd-man-puck-carrier","choice","coaching","What should YOU say as Gold 1 changes the lane?"
"exp26-u15-012","exp26-u15-012-q8","U15","Rush decision","odd-man-puck-carrier","multi","coaching","Which two cues support the second option?"
"exp26-u15-012","exp26-u15-012-q9","U15","Rush decision","odd-man-puck-carrier","position","coaching","Move YOU toward the middle to compare another carrier angle."
"exp26-u15-012","exp26-u15-012-q10","U15","Rush decision","odd-man-puck-carrier","explain","coaching","Gold 1 stays between YOU and F2. Explain the safer branch."
"exp26-u15-013","exp26-u15-013-q1","U15","Puck recovery","battle-second-support","choice","scene","Which Navy player is assigned the first wall contest?"
"exp26-u15-013","exp26-u15-013-q2","U15","Puck recovery","battle-second-support","multi","coaching","Choose two things that can make second support useful."
"exp26-u15-013","exp26-u15-013-q3","U15","Puck recovery","battle-second-support","sequence","coaching","Order one second-support read."
"exp26-u15-013","exp26-u15-013-q4","U15","Puck recovery","battle-second-support","position","coaching","Move YOU closer to Navy’s net than the battle to illustrate a second-touch support pocket."
"exp26-u15-013","exp26-u15-013-q5","U15","Puck recovery","battle-second-support","multi","coaching","Gold 2 moves onto C’s outlet. Which two checks help YOU adjust?"
"exp26-u15-013","exp26-u15-013-q6","U15","Puck recovery","battle-second-support","explain","coaching","Explain a useful second-player job if F1 does not win the puck cleanly."
"exp26-u15-013","exp26-u15-013-q7","U15","Puck recovery","battle-second-support","choice","coaching","What should YOU communicate in the wall battle?"
"exp26-u15-013","exp26-u15-013-q8","U15","Puck recovery","battle-second-support","multi","coaching","Which two events change second support?"
"exp26-u15-013","exp26-u15-013-q9","U15","Puck recovery","battle-second-support","position","coaching","If Gold 2 closes C’s outlet, compare a support point separate from C."
"exp26-u15-013","exp26-u15-013-q10","U15","Puck recovery","battle-second-support","explain","coaching","Gold 2 moves onto C’s outlet. What should YOU adjust?"
"exp26-u15-014","exp26-u15-014-q1","U15","Game management","line-change-puck-management","choice","scene","Who is explicitly unavailable during this moment?"
"exp26-u15-014","exp26-u15-014-q2","U15","Game management","line-change-puck-management","multi","coaching","Which two checks matter while support is reduced?"
"exp26-u15-014","exp26-u15-014-q3","U15","Game management","line-change-puck-management","sequence","coaching","Arrange one read during this change."
"exp26-u15-014","exp26-u15-014-q4","U15","Game management","line-change-puck-management","position","coaching","Move YOU to compare a position preserving a connection to D2."
"exp26-u15-014","exp26-u15-014-q5","U15","Game management","line-change-puck-management","choice","coaching","The new F3 arrives in a clear middle lane. What can YOU reconsider?"
"exp26-u15-014","exp26-u15-014-q6","U15","Game management","line-change-puck-management","explain","coaching","Why is “a teammate is changing” not enough information to demand a dump-in?"
"exp26-u15-014","exp26-u15-014-q7","U15","Game management","line-change-puck-management","choice","coaching","What should YOU call during the line change?"
"exp26-u15-014","exp26-u15-014-q8","U15","Game management","line-change-puck-management","multi","coaching","Which two cues decide a safe hold?"
"exp26-u15-014","exp26-u15-014-q9","U15","Game management","line-change-puck-management","position","coaching","Move YOU to compare another angle toward D2."
"exp26-u15-014","exp26-u15-014-q10","U15","Game management","line-change-puck-management","explain","coaching","F3 arrives in a clear middle lane. What can YOU reconsider?"
"exp26-u15-015","exp26-u15-015-q1","U15","Slot and low support","offensive-possession-reset","choice","scene","Which teammate is below the attacking goal-line area?"
"exp26-u15-015","exp26-u15-015-q2","U15","Slot and low support","offensive-possession-reset","multi","coaching","Choose two checks before using low support."
"exp26-u15-015","exp26-u15-015-q3","U15","Slot and low support","offensive-possession-reset","sequence","coaching","Arrange a possession reset decision."
"exp26-u15-015","exp26-u15-015-q4","U15","Slot and low support","offensive-possession-reset","position","coaching","Move YOU off the puck-side half wall to compare a new low-support angle."
"exp26-u15-015","exp26-u15-015-q5","U15","Slot and low support","offensive-possession-reset","choice","coaching","Gold 1 leaves the slot route to pressure YOU on the wall. What should be checked?"
"exp26-u15-015","exp26-u15-015-q6","U15","Slot and low support","offensive-possession-reset","explain","coaching","Name two support areas in this scene and explain the different choices they offer."
"exp26-u15-015","exp26-u15-015-q7","U15","Slot and low support","offensive-possession-reset","choice","coaching","What could YOU communicate while carrying at the half wall?"
"exp26-u15-015","exp26-u15-015-q8","U15","Slot and low support","offensive-possession-reset","multi","coaching","Which two cues affect low support?"
"exp26-u15-015","exp26-u15-015-q9","U15","Slot and low support","offensive-possession-reset","position","coaching","Move YOU toward the goal line to compare an exchange angle near F1."
"exp26-u15-015","exp26-u15-015-q10","U15","Slot and low support","offensive-possession-reset","explain","coaching","Gold 1 pressures YOU on the wall. What should be checked?"
"exp26b-u15-001","exp26b-u15-001-q1","U15","Offensive blue line","pinch-cover-read","choice","scene","What is directly stated about the high cover?"
"exp26b-u15-001","exp26b-u15-001-q2","U15","Offensive blue line","pinch-cover-read","multi","coaching","Which two checks belong before stepping down?"
"exp26b-u15-001","exp26b-u15-001-q3","U15","Offensive blue line","pinch-cover-read","sequence","coaching","Arrange a supported-pinch read."
"exp26b-u15-001","exp26b-u15-001-q4","U15","Offensive blue line","pinch-cover-read","position","coaching","Move YOU nearer the blue line to compare high support."
"exp26b-u15-001","exp26b-u15-001-q5","U15","Offensive blue line","pinch-cover-read","choice","coaching","D2 is pulled low by a changing puck route. What should YOU reconsider?"
"exp26b-u15-001","exp26b-u15-001-q6","U15","Offensive blue line","pinch-cover-read","explain","coaching","Which three cues make this pinch supported rather than merely aggressive?"
"exp26b-u15-002","exp26b-u15-002-q1","U15","Power-play support","powerplay-draw-out","choice","scene","Which player currently owns the puck?"
"exp26b-u15-002","exp26b-u15-002-q2","U15","Power-play support","powerplay-draw-out","multi","coaching","Which two cues support moving the puck?"
"exp26b-u15-002","exp26b-u15-002-q3","U15","Power-play support","powerplay-draw-out","sequence","coaching","Arrange one local passing read."
"exp26b-u15-002","exp26b-u15-002-q4","U15","Power-play support","powerplay-draw-out","position","coaching","Move YOU toward the blue line to compare a passing angle toward F3."
"exp26b-u15-002","exp26b-u15-002-q5","U15","Power-play support","powerplay-draw-out","choice","coaching","Gold 1 commits toward F2 after your angle change. What deserves a fresh check?"
"exp26b-u15-002","exp26b-u15-002-q6","U15","Power-play support","powerplay-draw-out","explain","coaching","Name the half-wall space and explain how changing your angle can affect two receivers."
"exp26b-u15-003","exp26b-u15-003-q1","U15","Penalty-kill coverage","pk-side-shift","choice","scene","Which team has the puck in this setup?"
"exp26b-u15-003","exp26b-u15-003-q2","U15","Penalty-kill coverage","pk-side-shift","multi","coaching","Which two cues matter during a flank-to-flank shift?"
"exp26b-u15-003","exp26b-u15-003-q3","U15","Penalty-kill coverage","pk-side-shift","sequence","coaching","Which order keeps the slot protected during the flank shift?"
"exp26b-u15-003","exp26b-u15-003-q4","U15","Penalty-kill coverage","pk-side-shift","position","coaching","Move YOU nearer the middle to compare low-slot cover."
"exp26b-u15-003","exp26b-u15-003-q5","U15","Penalty-kill coverage","pk-side-shift","choice","coaching","Gold passes across to Gold 5. What should YOU check first?"
"exp26b-u15-003","exp26b-u15-003-q6","U15","Penalty-kill coverage","pk-side-shift","explain","coaching","Why can a penalty kill not cover every pass at once?"
"exp26b-u15-004","exp26b-u15-004-q1","U15","Special-teams faceoff","powerplay-draw-recovery","choice","scene","Has Navy secured the puck yet?"
"exp26b-u15-004","exp26b-u15-004-q2","U15","Special-teams faceoff","powerplay-draw-recovery","multi","coaching","Which two priorities belong in the retrieval?"
"exp26b-u15-004","exp26b-u15-004-q3","U15","Special-teams faceoff","powerplay-draw-recovery","sequence","coaching","Arrange a possible start after the draw."
"exp26b-u15-004","exp26b-u15-004-q4","U15","Special-teams faceoff","powerplay-draw-recovery","position","coaching","Move YOU nearer the loose puck to compare an approach angle."
"exp26b-u15-004","exp26b-u15-004-q5","U15","Special-teams faceoff","powerplay-draw-recovery","choice","coaching","Gold 1 gains clear control first. What is useful now?"
"exp26b-u15-004","exp26b-u15-004-q6","U15","Special-teams faceoff","powerplay-draw-recovery","explain","coaching","How does F2 change the recovery choice after the draw?"
"exp26b-u15-005","exp26b-u15-005-q1","U15","Zone-entry support","entry-support-replace","choice","scene","After the entry pass, which Navy player is the carrier?"
"exp26b-u15-005","exp26b-u15-005-q2","U15","Zone-entry support","entry-support-replace","multi","coaching","Which two details matter when filling high support?"
"exp26b-u15-005","exp26b-u15-005-q3","U15","Zone-entry support","entry-support-replace","sequence","coaching","Arrange the post-entry support change."
"exp26b-u15-005","exp26b-u15-005-q4","U15","Zone-entry support","entry-support-replace","position","coaching","Move YOU behind F2 toward the blue line to compare high support."
"exp26b-u15-005","exp26b-u15-005-q5","U15","Zone-entry support","entry-support-replace","choice","coaching","F2 loses the puck to Gold 2. What takes priority?"
"exp26b-u15-005","exp26b-u15-005-q6","U15","Zone-entry support","entry-support-replace","explain","coaching","Which support space did YOU fill, and what route does it leave F2?"
"exp26b-u15-006","exp26b-u15-006-q1","U15","Backchecking communication","backcheck-handoff-recovery","choice","scene","Which attacker is the inside support in this picture?"
"exp26b-u15-006","exp26b-u15-006-q2","U15","Backchecking communication","backcheck-handoff-recovery","multi","coaching","Which two checks shape your recovery?"
"exp26b-u15-006","exp26b-u15-006-q3","U15","Backchecking communication","backcheck-handoff-recovery","sequence","coaching","Arrange a recovery update."
"exp26b-u15-006","exp26b-u15-006-q4","U15","Backchecking communication","backcheck-handoff-recovery","position","coaching","Move YOU to compare a net-side recovery target against Gold 2."
"exp26b-u15-006","exp26b-u15-006-q5","U15","Backchecking communication","backcheck-handoff-recovery","choice","coaching","Gold 2 cuts inside behind D1. What deserves the quickest re-read?"
"exp26b-u15-006","exp26b-u15-006-q6","U15","Backchecking communication","backcheck-handoff-recovery","explain","coaching","What makes a recovery call useful after a puck-side handoff?"
"exp26b-u15-007","exp26b-u15-007-q1","U15","Neutral-zone regroup","neutral-regroup-angle","choice","scene","Which Navy player gives the deeper reset option?"
"exp26b-u15-007","exp26b-u15-007-q2","U15","Neutral-zone regroup","neutral-regroup-angle","multi","coaching","Which two observations help choose a route?"
"exp26b-u15-007","exp26b-u15-007-q3","U15","Neutral-zone regroup","neutral-regroup-angle","sequence","coaching","Arrange the regroup scan."
"exp26b-u15-007","exp26b-u15-007-q4","U15","Neutral-zone regroup","neutral-regroup-angle","position","coaching","Move YOU nearer the middle to compare the angles toward D2 and F1."
"exp26b-u15-007","exp26b-u15-007-q5","U15","Neutral-zone regroup","neutral-regroup-angle","choice","coaching","Gold 2 steps toward F1 while Gold 1 stays wide. What is useful?"
"exp26b-u15-007","exp26b-u15-007-q6","U15","Neutral-zone regroup","neutral-regroup-angle","explain","coaching","Why should YOU compare passing angles as well as distance from the boards?"
"exp26b-u15-008","exp26b-u15-008-q1","U15","Defensive coverage communication","behind-net-communication","choice","scene","Where is Gold 1 relative to the Navy net?"
"exp26b-u15-008","exp26b-u15-008-q2","U15","Defensive coverage communication","behind-net-communication","multi","coaching","Which two names belong in a useful handoff call?"
"exp26b-u15-008","exp26b-u15-008-q3","U15","Defensive coverage communication","behind-net-communication","sequence","coaching","Arrange the behind-net response."
"exp26b-u15-008","exp26b-u15-008-q4","U15","Defensive coverage communication","behind-net-communication","position","coaching","Move YOU nearer the middle on your current side to compare inside support."
"exp26b-u15-008","exp26b-u15-008-q5","U15","Defensive coverage communication","behind-net-communication","choice","coaching","Gold 1 exits on D2's side and Gold 2 cuts inward. What changes first?"
"exp26b-u15-008","exp26b-u15-008-q6","U15","Defensive coverage communication","behind-net-communication","explain","coaching","Why should a behind-net call include an exit side and a threat name?"
"exp26b-u15-009","exp26b-u15-009-q1","U15","Offensive support","cycle-high-outlet","choice","scene","Which Navy forward controls the puck behind Gold’s goal line?"
"exp26b-u15-009","exp26b-u15-009-q2","U15","Offensive support","cycle-high-outlet","multi","coaching","Which two details support a high outlet?"
"exp26b-u15-009","exp26b-u15-009-q3","U15","Offensive support","cycle-high-outlet","sequence","coaching","Arrange a high-outlet read."
"exp26b-u15-009","exp26b-u15-009-q4","U15","Offensive support","cycle-high-outlet","position","coaching","Move YOU to compare a high support point separate from F2."
"exp26b-u15-009","exp26b-u15-009-q5","U15","Offensive support","cycle-high-outlet","choice","coaching","Gold 1 leaves the slot to pressure the puck. What should YOU weigh?"
"exp26b-u15-009","exp26b-u15-009-q6","U15","Offensive support","cycle-high-outlet","explain","coaching","How does a high outlet help a low cycle?"
"exp26b-u15-010","exp26b-u15-010-q1","U15","Point attack and traffic","point-release-traffic","choice","scene","Which Navy player is the net-front reference?"
"exp26b-u15-010","exp26b-u15-010-q2","U15","Point attack and traffic","point-release-traffic","multi","coaching","Which two checks shape the point decision?"
"exp26b-u15-010","exp26b-u15-010-q3","U15","Point attack and traffic","point-release-traffic","sequence","coaching","Arrange a changed-lane point read."
"exp26b-u15-010","exp26b-u15-010-q4","U15","Point attack and traffic","point-release-traffic","position","coaching","Move YOU to compare another shooting angle toward the net."
"exp26b-u15-010","exp26b-u15-010-q5","U15","Point attack and traffic","point-release-traffic","choice","coaching","If Gold 1 moves away and F1 leaves the net front, what deserves attention?"
"exp26b-u15-010","exp26b-u15-010-q6","U15","Point attack and traffic","point-release-traffic","explain","coaching","What makes feedback on a point release useful in this rep?"
"exp26b-u15-011","exp26b-u15-011-q1","U15","Breakout communication","goalie-outlet-reception","choice","scene","Who controls the outlet puck at the freeze?"
"exp26b-u15-011","exp26b-u15-011-q2","U15","Breakout communication","goalie-outlet-reception","multi","coaching","Which two receiver checks belong before the touch?"
"exp26b-u15-011","exp26b-u15-011-q3","U15","Breakout communication","goalie-outlet-reception","sequence","coaching","Arrange a loose-outlet routine."
"exp26b-u15-011","exp26b-u15-011-q4","U15","Breakout communication","goalie-outlet-reception","position","coaching","Move YOU to compare an approach to the loose puck."
"exp26b-u15-011","exp26b-u15-011-q5","U15","Breakout communication","goalie-outlet-reception","choice","coaching","Gold 1 reaches the planned touch lane first. What should be reconsidered?"
"exp26b-u15-011","exp26b-u15-011-q6","U15","Breakout communication","goalie-outlet-reception","explain","coaching","What could YOU communicate before the goalie releases another outlet?"
"exp26b-u15-012","exp26b-u15-012-q1","U15","Rush decision","two-on-one-lane-read","choice","scene","What has Gold 1 changed?"
"exp26b-u15-012","exp26b-u15-012-q2","U15","Rush decision","two-on-one-lane-read","multi","coaching","Which two cues should shape the next touch?"
"exp26b-u15-012","exp26b-u15-012-q3","U15","Rush decision","two-on-one-lane-read","sequence","coaching","Arrange a changed two-on-one read."
"exp26b-u15-012","exp26b-u15-012-q4","U15","Rush decision","two-on-one-lane-read","position","coaching","Move YOU to compare a different angle toward F2 and the net."
"exp26b-u15-012","exp26b-u15-012-q5","U15","Rush decision","two-on-one-lane-read","choice","coaching","Gold 1 turns toward YOU and F2 gains separation. What could improve?"
"exp26b-u15-012","exp26b-u15-012-q6","U15","Rush decision","two-on-one-lane-read","explain","coaching","How can feedback respect both a possible shot and a possible pass?"
"exp26b-u15-013","exp26b-u15-013-q1","U15","Puck recovery","wall-battle-second-touch","choice","scene","Which Navy player has the first wall-contest role?"
"exp26b-u15-013","exp26b-u15-013-q2","U15","Puck recovery","wall-battle-second-touch","multi","coaching","Which two cues make second support useful?"
"exp26b-u15-013","exp26b-u15-013-q3","U15","Puck recovery","wall-battle-second-touch","sequence","coaching","Arrange a second-support read."
"exp26b-u15-013","exp26b-u15-013-q4","U15","Puck recovery","wall-battle-second-touch","position","coaching","Move YOU nearer the middle to compare support outside F1’s contest."
"exp26b-u15-013","exp26b-u15-013-q5","U15","Puck recovery","wall-battle-second-touch","choice","coaching","Gold 2 closes C as the puck rolls free. What should be checked?"
"exp26b-u15-013","exp26b-u15-013-q6","U15","Puck recovery","wall-battle-second-touch","explain","coaching","What is a useful second-player job when F1 does not win the puck cleanly?"
"exp26b-u15-014","exp26b-u15-014-q1","U15","Puck management","line-change-possession","choice","scene","Which teammate is unavailable during this rep?"
"exp26b-u15-014","exp26b-u15-014-q2","U15","Puck management","line-change-possession","multi","coaching","Which two checks matter with one support option missing?"
"exp26b-u15-014","exp26b-u15-014-q3","U15","Puck management","line-change-possession","sequence","coaching","Arrange a possession read during the change."
"exp26b-u15-014","exp26b-u15-014-q4","U15","Puck management","line-change-possession","position","coaching","Move YOU to compare a reset toward D2 with a forward route toward F1."
"exp26b-u15-014","exp26b-u15-014-q5","U15","Puck management","line-change-possession","choice","coaching","A new F3 appears in a clear middle lane. What can YOU reconsider?"
"exp26b-u15-014","exp26b-u15-014-q6","U15","Puck management","line-change-possession","explain","coaching","Why does a line change call for a possession read rather than one fixed action?"
"exp26b-u15-015","exp26b-u15-015-q1","U15","Offensive possession","slot-crowding-reset","choice","scene","Which Navy teammate is positioned behind Gold’s goal line?"
"exp26b-u15-015","exp26b-u15-015-q2","U15","Offensive possession","slot-crowding-reset","multi","coaching","Which two details support a reset?"
"exp26b-u15-015","exp26b-u15-015-q3","U15","Offensive possession","slot-crowding-reset","sequence","coaching","Arrange a connected reset."
"exp26b-u15-015","exp26b-u15-015-q4","U15","Offensive possession","slot-crowding-reset","position","coaching","Move YOU nearer the middle to compare the routes toward F1, F2 and D1."
"exp26b-u15-015","exp26b-u15-015-q5","U15","Offensive possession","slot-crowding-reset","choice","coaching","Gold 1 leaves F2 to pressure YOU on the wall. What should be weighed?"
"exp26b-u15-015","exp26b-u15-015-q6","U15","Offensive possession","slot-crowding-reset","explain","coaching","Name two support areas in this reset and explain their different value."
"exp26-u18-001","exp26-u18-001-q1","U18","Clock and risk","late-game-possession","choice","scene","What score-and-clock situation is explicitly given?"
"exp26-u18-001","exp26-u18-001-q2","U18","Clock and risk","late-game-possession","multi","coaching","Which two cues affect the stated possession objective?"
"exp26-u18-001","exp26-u18-001-q3","U18","Clock and risk","late-game-possession","sequence","coaching","Arrange a read for this late-game possession."
"exp26-u18-001","exp26-u18-001-q4","U18","Clock and risk","late-game-possession","position","coaching","Move YOU to compare the routes toward D2 and F3."
"exp26-u18-001","exp26-u18-001-q5","U18","Clock and risk","late-game-possession","choice","coaching","F1 becomes clearly open beyond Gold 1 with room to retain the puck. What changes?"
"exp26-u18-001","exp26-u18-001-q6","U18","Clock and risk","late-game-possession","explain","coaching","How would YOU explain a sensible risk tradeoff without reducing it to “never attack with a lead”?"
"exp26-u18-001","exp26-u18-001-q7","U18","Clock and risk","late-game-possession","choice","coaching","What should YOU communicate with 48 seconds left?"
"exp26-u18-001","exp26-u18-001-q8","U18","Clock and risk","late-game-possession","multi","coaching","Which two events change the late-game risk?"
"exp26-u18-001","exp26-u18-001-q9","U18","Clock and risk","late-game-possession","position","coaching","Move YOU to compare forward routes toward F1 and F2."
"exp26-u18-001","exp26-u18-001-q10","U18","Clock and risk","late-game-possession","explain","coaching","Gold closes F1 but F2 remains open. Explain the late-game branch."
"exp26-u18-002","exp26-u18-002-q1","U18","Clock and attacking support","late-game-attack","choice","scene","Is an extra attacker part of this stated setup?"
"exp26-u18-002","exp26-u18-002-q2","U18","Clock and attacking support","late-game-attack","multi","coaching","Choose two considerations for generating a remaining chance."
